PropertyID,Borough,State,Surroundings,Address,ZipCode,Block,Lot,BldgClassCategory,NoOfResidentialUnits,NoOfCommercialUnits,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,DateOfEvaluation,PropertyEvaluationvalue
PR19555,3,NY,ELTINGVILLE,127 SEIDMAN AVENUE,10312,5362,83,01  ONE FAMILY HOMES,1,0,1,4000,1196,1965,1,A2,14-01-2013,480000
PR19556,3,NY,ELTINGVILLE,73 LAREDO AVENUE,10312,5602,68,02 TWO FAMILY DWELLINGS,2,0,2,4074,2296,1971,1,B2,29-06-2014,800000
PR19557,3,NY,ELTINGVILLE,48 MEMPHIS AVENUE,10312,5600,34,01  ONE FAMILY HOMES,1,0,1,4000,1848,1975,1,A1,14-11-2012,465000
PR19558,3,NY,ELTINGVILLE,20 EDGEGROVE AVENUE,10312,5697,17,01 ONE FAMILY DWELLINGS,1,0,1,11310,1316,1946,1,A2,18-07-2014,650000
PR19559,3,NY,ELTINGVILLE,64 IONIA AVENUE,10312,5698,34,02 TWO FAMILY DWELLINGS,2,0,2,4000,2414,1966,1,B2,01-05-2014,770000
PR19560,3,NY,ELTINGVILLE,474 WILSON AVE,10312,5591,27,02 TWO FAMILY DWELLINGS,2,0,2,3500,1962,2000,1,B2,26-07-2014,900000
PR19561,3,NY,ELTINGVILLE,46 MONTEREY AVENUE,10312,5642,78,01 ONE FAMILY DWELLINGS,1,0,1,2500,1912,1987,1,A5,23-08-2014,675000
PR19562,3,NY,ELTINGVILLE,2 MARNE AVENUE,10312,5642,42,02 TWO FAMILY DWELLINGS,2,0,2,7400,2524,1987,1,B9,17-12-2014,580000
PR19563,3,NY,ELTINGVILLE,78 SCRANTON AVENUE,10312,5606,118,02 TWO FAMILY DWELLINGS,2,0,2,4300,1824,1961,1,B2,30-08-2014,840000
PR19564,3,NY,ELTINGVILLE,291 RETFORD AVENUE,10312,5348,509,01  ONE FAMILY HOMES,1,0,1,6750,1000,1955,1,A2,17-06-2013,449500
PR19565,3,NY,ELTINGVILLE,66A MACON AVENUE,10312,5614,105,01  ONE FAMILY HOMES,1,0,1,486,816,1988,1,A5,07-02-2013,209000
PR19566,3,NY,ELTINGVILLE,8 DIERAUF STREET,10312,5685,34,01 ONE FAMILY DWELLINGS,1,0,1,4000,2184,1971,1,A1,11-04-2014,665000
PR19567,3,NY,ELTINGVILLE,15 MONTEREY AVENUE,10312,5642,99,01 ONE FAMILY DWELLINGS,1,0,1,4890,1672,1987,1,A5,28-06-2014,790000
PR19568,3,NY,ELTINGVILLE,63 READING AVENUE,10312,5644,3,02 TWO FAMILY DWELLINGS,2,0,2,4100,1904,1970,1,B2,04-10-2014,800000
PR19569,3,NY,ELTINGVILLE,1343 ARDEN AVENUE,10312,5357,68,01 ONE FAMILY DWELLINGS,1,0,1,4000,2165,1961,1,A2,23-01-2015,575210
PR19570,3,NY,ELTINGVILLE,740 BARLOW AVENUE,10312,5643,63,01  ONE FAMILY HOMES,1,0,1,948,1024,1991,1,A5,07-09-2012,337500
PR19571,3,NY,ELTINGVILLE,339 GRANTWOOD AVENUE,10312,5676,96,02  TWO FAMILY HOMES,2,0,2,4103,2408,1980,1,B9,11-09-2012,495000
PR19572,3,NY,ELTINGVILLE,1307 ARDEN AVENUE,10312,5355,52,02 TWO FAMILY DWELLINGS,2,0,2,6000,2504,1976,1,B9,15-03-2015,742500
PR19573,3,NY,ELTINGVILLE,409 PRESTON AVENUE,10312,5349,42,01 ONE FAMILY DWELLINGS,1,0,1,5850,1000,1951,1,A2,03-08-2014,570000
PR19574,3,NY,ELTINGVILLE,95 MACON AVENUE,10312,5612,198,01 ONE FAMILY DWELLINGS,1,0,1,10000,3200,1981,1,A1,12-10-2014,908250
PR19575,3,NY,ELTINGVILLE,35 PRESTON AVENUE,10312,5324,167,01  ONE FAMILY HOMES,1,0,1,4000,1144,1960,1,A2,04-06-2013,418720
PR19576,3,NY,ELTINGVILLE,2 MOTT STREET,10312,5622,145,02 TWO FAMILY DWELLINGS,2,0,2,2448,2088,1983,1,B9,06-11-2014,738888
PR19577,3,NY,ELTINGVILLE,365 LYNDALE AVENUE,10312,5348,94,01 ONE FAMILY DWELLINGS,1,0,1,6780,1060,1951,1,A2,06-07-2014,530000
PR19578,3,NY,ELTINGVILLE,34 EASTMAN STREET,10312,5330,37,01  ONE FAMILY HOMES,1,0,1,4000,960,1970,1,A2,17-09-2012,400000
PR19579,3,NY,ELTINGVILLE,106 STAFFORD AVENUE,10312,5711,24,02  TWO FAMILY HOMES,2,0,2,4000,2392,1965,1,B1,14-12-2012,528000
PR19580,3,NY,ELTINGVILLE,43 RAY STREET,10312,5616,105,01 ONE FAMILY DWELLINGS,1,0,1,2400,1280,1961,1,A5,14-09-2014,555000
PR19581,3,NY,ELTINGVILLE,14 LUDLOW STREET,10312,5671,12,01  ONE FAMILY HOMES,1,0,1,2508,1344,1978,1,A5,24-07-2013,330000
PR19582,3,NY,ELTINGVILLE,16 MONTEREY AVENUE,10312,5642,95,01 ONE FAMILY DWELLINGS,1,0,1,2500,1912,1987,1,A5,01-11-2014,620000
PR19583,3,NY,ELTINGVILLE,47 VAN BRUNT STREET,10312,5615,91,01  ONE FAMILY HOMES,1,0,1,4400,858,1965,1,A2,25-09-2012,425000
PR19584,3,NY,ELTINGVILLE,56 BAMBERGER LANE,10312,5589,1,02 TWO FAMILY DWELLINGS,2,0,2,7560,2748,1971,1,B1,21-12-2014,750000
PR19585,3,NY,ELTINGVILLE,635 LAMOKA AVENUE,10312,5631,48,02  TWO FAMILY HOMES,2,0,2,4000,2220,1970,1,B2,21-12-2012,513000
PR19586,3,NY,ELTINGVILLE,29 VINELAND AVENUE,10312,5692,65,01 ONE FAMILY DWELLINGS,1,0,1,2500,1536,1975,1,A9,30-11-2014,540000
PR19587,3,NY,ELTINGVILLE,30 LAREDO AVENUE,10312,5601,42,02  TWO FAMILY HOMES,2,0,2,4242,2196,1970,1,B2,22-05-2013,582000
PR19588,3,NY,ELTINGVILLE,416 PRESTON AVENUE,10312,5350,10,01  ONE FAMILY HOMES,1,0,1,2510,1184,1960,1,A5,27-12-2012,320000
PR19589,3,NY,ELTINGVILLE,671 ANNADALE ROAD,10312,5621,32,02 TWO FAMILY DWELLINGS,2,0,2,5376,2050,1951,1,B9,25-06-2014,3250000
PR19590,3,NY,ELTINGVILLE,724 KATAN AVENUE,10312,5602,101,02 TWO FAMILY DWELLINGS,2,0,2,3880,2462,1971,1,B2,17-05-2014,358000
PR19591,3,NY,ELTINGVILLE,63 KENMORE STREET,10312,5683,36,01  ONE FAMILY HOMES,1,0,1,4000,2044,1974,1,A1,30-04-2013,475000
PR19592,3,NY,ELTINGVILLE,191 HEFFERNAN STREET,10312,5687,18,01  ONE FAMILY HOMES,1,0,1,4000,1612,1974,1,A1,14-11-2012,415000
PR19593,3,NY,ELTINGVILLE,172 SEIDMAN AVENUE,10312,5363,32,01 ONE FAMILY DWELLINGS,1,0,1,4000,1900,1966,1,A2,15-06-2014,725001
PR19594,3,NY,ELTINGVILLE,680 DRUMGOOLE ROAD WEST,10312,5672,55,01 ONE FAMILY DWELLINGS,1,0,1,4000,2488,1971,1,A1,30-11-2014,640000
PR19595,3,NY,ELTINGVILLE,111 STAFFORD AVENUE,10312,5712,82,01  ONE FAMILY HOMES,1,0,1,4000,800,1950,1,A2,19-11-2012,499990
PR19596,3,NY,ELTINGVILLE,4 FUTURITY PLACE,10312,5656,34,01 ONE FAMILY DWELLINGS,1,0,1,3663,2088,1966,1,A5,31-10-2014,565000
PR19597,3,NY,ELTINGVILLE,446 WOODROW ROAD,10312,5691,18,02 TWO FAMILY DWELLINGS,2,0,2,5471,3700,1976,1,B2,13-09-2014,880000
PR19598,3,NY,ELTINGVILLE,79 BERRY AVENUE,10312,5653,44,01  ONE FAMILY HOMES,1,0,1,3201,1920,1978,1,A9,06-08-2012,438000
PR19599,3,NY,ELTINGVILLE,36 MAYBERRY PROMENADE,10312,5420,58,01 ONE FAMILY DWELLINGS,1,0,1,2280,1260,1979,1,A5,10-09-2014,575000
PR19600,3,NY,ELTINGVILLE,21 DIERAUF STREET,10312,5686,59,01 ONE FAMILY DWELLINGS,1,0,1,4500,1694,1971,1,A1,14-12-2014,710000
PR19601,3,NY,ELTINGVILLE,41 DIERAUF STREET,10312,5686,68,01  ONE FAMILY HOMES,1,0,1,2400,1200,1979,1,A9,22-05-2013,380000
PR19602,3,NY,ELTINGVILLE,21 BENT STREET,10312,5616,160,01 ONE FAMILY DWELLINGS,1,0,1,2500,1280,1956,1,A5,13-02-2015,508000
PR19603,3,NY,ELTINGVILLE,64 BRANDIS AVENUE,10312,5612,258,01  ONE FAMILY HOMES,1,0,1,840,1380,1993,1,A5,29-05-2013,248000
PR19604,3,NY,ELTINGVILLE,21 CHESEBROUGH STREET,10312,5596,54,02  TWO FAMILY HOMES,2,0,2,3500,2960,1996,1,B2,07-02-2013,565000
PR19605,3,NY,ELTINGVILLE,63 LUDLOW STREET,10312,5665,11,01 ONE FAMILY DWELLINGS,1,0,1,2800,1512,1976,1,A9,25-09-2014,610000
PR19606,3,NY,ELTINGVILLE,325 WOODS OF ARDEN ROAD,10312,5371,61,01  ONE FAMILY HOMES,1,0,1,6560,1251,1965,1,A2,27-06-2013,518000
PR19607,3,NY,ELTINGVILLE,8 MOFFETT STREET,10312,5623,33,01 ONE FAMILY DWELLINGS,1,0,1,2375,1200,1983,1,A5,17-10-2014,461000
PR19608,3,NY,ELTINGVILLE,453 ANNADALE ROAD,10312,5636,33,02  TWO FAMILY HOMES,2,0,2,4920,4043,1977,1,B2,13-09-2012,590000
PR19609,3,NY,ELTINGVILLE,94 BATHGATE STREET,10312,5386,25,01  ONE FAMILY HOMES,1,0,1,3225,1680,1965,1,A1,09-11-2012,525000
PR19610,3,NY,ELTINGVILLE,15 FUTURITY PLACE,10312,5655,15,02  TWO FAMILY HOMES,2,0,2,2629,1870,2003,1,B2,25-07-2013,499000
PR19611,3,NY,ELTINGVILLE,19 ORCHARD LANE,10312,5370,39,01  ONE FAMILY HOMES,1,0,1,3520,1182,1960,1,A2,21-12-2012,450000
PR19612,3,NY,ELTINGVILLE,594 GENESEE AVENUE,10312,5662,312,01  ONE FAMILY HOMES,1,0,1,2005,1344,1975,1,A5,23-01-2013,480000
PR19613,3,NY,ELTINGVILLE,17 FORRESTAL COURT,10312,5680,270,01 ONE FAMILY DWELLINGS,1,0,1,1938,1368,1976,1,A9,12-12-2014,487000
PR19614,3,NY,ELTINGVILLE,299 WAINWRIGHT AVENUE,10312,5607,35,01 ONE FAMILY DWELLINGS,1,0,1,4000,1728,1961,1,A1,27-04-2014,705000
PR19615,3,NY,ELTINGVILLE,67 WAINWRIGHT AVENUE,10312,5613,119,02 TWO FAMILY DWELLINGS,2,0,2,2235,1760,2002,1,B3,19-04-2014,590000
PR19616,3,NY,ELTINGVILLE,14 ROCHELLE PLACE,10312,5627,13,02 TWO FAMILY DWELLINGS,2,0,2,4000,2104,1979,1,B2,11-05-2014,760000
PR19617,3,NY,ELTINGVILLE,464 OAKDALE STREET,10312,5328,42,01  ONE FAMILY HOMES,1,0,1,4000,1848,1965,1,A2,08-01-2013,382500
PR19618,3,NY,ELTINGVILLE,106 VAN BRUNT STREET,10312,5616,11,01 ONE FAMILY DWELLINGS,1,0,1,6431,1280,1956,1,A5,18-09-2014,557000
PR19619,3,NY,ELTINGVILLE,136 ALEXANDER AVENUE,10312,5676,115,01  ONE FAMILY HOMES,1,0,1,2800,1332,1980,1,A5,26-03-2013,432600
PR19620,3,NY,ELTINGVILLE,11 NOTUS AVENUE,10312,5662,340,01 ONE FAMILY DWELLINGS,1,0,1,2540,1408,1971,1,A5,04-02-2015,587400
PR19621,3,NY,ELTINGVILLE,326 LYNDALE AVENUE,10312,5348,468,01 ONE FAMILY DWELLINGS,1,0,1,5850,2186,1951,1,A1,06-04-2014,850000
PR19622,3,NY,ELTINGVILLE,170 LYNDALE AVENUE,10312,5332,31,01 ONE FAMILY DWELLINGS,1,0,1,4100,1000,1966,1,A2,21-09-2014,619000
PR19623,3,NY,ELTINGVILLE,68 SYLVIA STREET,10312,5590,41,02  TWO FAMILY HOMES,2,0,2,5000,2180,1970,1,B2,17-01-2013,240000
PR19624,3,NY,ELTINGVILLE,63 WAINWRIGHT AVENUE,10312,5613,121,03 THREE FAMILY DWELLINGS,3,0,3,2610,1760,2002,1,C0,23-10-2014,375000
PR19625,3,NY,ELTINGVILLE,12 KINGHORN STREET,10312,5375,26,01 ONE FAMILY DWELLINGS,1,0,1,4000,1340,1951,1,A2,27-08-2014,605000
PR19626,3,NY,ELTINGVILLE,16 DEBORAH LOOP,10312,5718,18,01  ONE FAMILY HOMES,1,0,1,1440,1400,1993,1,A5,22-02-2013,310000
PR19627,3,NY,ELTINGVILLE,781 KATAN AVENUE,10312,5636,177,01  ONE FAMILY HOMES,1,0,1,4100,960,1965,1,A2,04-04-2013,200000
PR19628,3,NY,ELTINGVILLE,157 STROUD AVENUE,10312,5641,13,02  TWO FAMILY HOMES,2,0,2,4500,1920,1966,1,B2,18-03-2013,455000
PR19629,3,NY,ELTINGVILLE,15 IBSEN AVENUE,10312,5678,37,02 TWO FAMILY DWELLINGS,2,0,2,3000,2088,1976,1,B2,21-09-2014,300000
PR19630,3,NY,ELTINGVILLE,67 CHESEBROUGH STREET,10312,5596,41,01 ONE FAMILY DWELLINGS,1,0,1,1978,2001,1986,1,A5,04-12-2014,435000
PR19631,3,NY,ELTINGVILLE,11 ROW PLACE,10312,5691,57,01  ONE FAMILY HOMES,1,0,1,2600,1920,1980,1,A5,23-07-2013,335000
PR19632,3,NY,ELTINGVILLE,20 CHALLENGER DR,10312,5653,119,01 ONE FAMILY DWELLINGS,1,0,1,797,1480,1985,1,A5,12-09-2014,375000
PR19633,3,NY,ELTINGVILLE,14 IONIA AVENUE,10312,5701,20,02  TWO FAMILY HOMES,2,0,2,4000,2192,1970,1,B2,04-06-2013,610000
PR19634,3,NY,ELTINGVILLE,16 CROWN COURT,10312,5717,61,01  ONE FAMILY HOMES,1,0,1,2357,1383,1992,1,A5,04-10-2012,315000
PR19635,3,NY,ELTINGVILLE,630 BARLOW AVENUE,10312,5611,52,02 TWO FAMILY DWELLINGS,2,0,2,4000,2016,1961,1,B2,25-03-2015,329000
PR19636,3,NY,ELTINGVILLE,27 VANESSA LANE,10312,5593,145,01  ONE FAMILY HOMES,1,0,1,2250,1600,1999,1,A5,23-01-2013,310000
PR19637,3,NY,ELTINGVILLE,3748 RICHMOND AVENUE,10312,5595,1,01  ONE FAMILY HOMES,1,0,1,2668,1386,1970,1,A9,21-03-2013,370000
PR19638,3,NY,ELTINGVILLE,69 WOEHRLE AVENUE,10312,5675,40,01  ONE FAMILY HOMES,1,0,1,2400,1840,1975,1,A5,31-05-2013,380000
PR19639,3,NY,ELTINGVILLE,159 HALES AVENUE,10312,5350,60,01 ONE FAMILY DWELLINGS,1,0,1,5455,1000,1951,1,A2,12-06-2014,569000
PR19640,3,NY,ELTINGVILLE,72 BERRY AVENUE,10312,5652,31,01  ONE FAMILY HOMES,1,0,1,4560,2400,1977,1,A1,27-02-2013,437000
PR19641,3,NY,ELTINGVILLE,20 FIGUREA AVENUE,10312,5603,48,01 ONE FAMILY DWELLINGS,1,0,1,4000,1512,1973,1,A2,15-11-2014,665000
PR19642,3,NY,ELTINGVILLE,49 BAMBERGER LANE,10312,5592,64,01 ONE FAMILY DWELLINGS,1,0,1,4704,1750,1966,1,A2,10-07-2014,740000
PR19643,3,NY,ELTINGVILLE,85 LUDLOW STREET,10312,5665,3,01 ONE FAMILY DWELLINGS,1,0,1,2700,1512,1976,1,A9,31-08-2014,530000
PR19644,3,NY,ELTINGVILLE,124 ALEXANDER AVENUE,10312,5676,108,01 ONE FAMILY DWELLINGS,1,0,1,2800,1332,1976,1,A5,06-06-2014,550000
PR19645,3,NY,ELTINGVILLE,25 STROUD AVENUE,10312,5608,18,01 ONE FAMILY DWELLINGS,1,0,1,4000,1008,1956,1,A2,05-12-2014,515000
PR19646,3,NY,ELTINGVILLE,115 FORRESTAL AVENUE,10312,5673,69,01 ONE FAMILY DWELLINGS,1,0,1,4100,2452,1971,1,A1,21-02-2015,635045
PR19647,3,NY,ELTINGVILLE,14 BRANDIS LANE,10312,5612,183,01 ONE FAMILY DWELLINGS,1,0,1,540,1080,1989,1,A5,09-05-2014,335000
PR19648,3,NY,ELTINGVILLE,320 WAINWRIGHT AVENUE,10312,5606,53,02  TWO FAMILY HOMES,2,0,2,4000,3600,1965,1,B2,19-01-2013,560000
PR19649,3,NY,ELTINGVILLE,361 GENESEE AVENUE,10312,5606,17,02  TWO FAMILY HOMES,2,0,2,4000,2122,1965,1,B2,27-12-2012,575000
PR19650,3,NY,ELTINGVILLE,25 READING AVENUE,10312,5610,17,01 ONE FAMILY DWELLINGS,1,0,1,4000,2248,1971,1,A1,11-09-2014,800000
PR19651,3,NY,ELTINGVILLE,43 WATKINS AVENUE,10312,5652,36,01 ONE FAMILY DWELLINGS,1,0,1,3000,1512,1974,1,A5,18-09-2014,450000
PR19652,3,NY,ELTINGVILLE,35 ALEXANDER AVENUE,10312,5680,330,02 TWO FAMILY DWELLINGS,2,0,2,2750,2088,1974,1,B9,16-10-2014,715000
PR19653,3,NY,ELTINGVILLE,74 PERKIOMEN AVENUE,10312,5644,28,01  ONE FAMILY HOMES,1,0,1,4000,1904,1970,1,A1,08-02-2013,510000
PR19654,3,NY,ELTINGVILLE,444 RETFORD AVENUE,10312,5410,31,01 ONE FAMILY DWELLINGS,1,0,1,2500,1410,1971,1,A5,31-05-2014,590000
PR19655,3,NY,ELTINGVILLE,148 MC ARTHUR AVENUE,10312,5680,232,01 ONE FAMILY DWELLINGS,1,0,1,2450,1536,1976,1,A9,17-09-2014,435000
PR19656,3,NY,ELTINGVILLE,148 HALES AVENUE,10312,5375,30,01 ONE FAMILY DWELLINGS,1,0,1,5700,1440,1951,1,A2,21-02-2015,318000
PR19657,3,NY,ELTINGVILLE,386 GRANTWOOD AVENUE,10312,5691,96,02  TWO FAMILY HOMES,2,0,2,3000,2924,1981,1,B9,18-06-2013,395000
PR19658,3,NY,ELTINGVILLE,111 LORING AVENUE,10312,5671,55,01 ONE FAMILY DWELLINGS,1,0,1,3000,1600,1974,1,A1,14-09-2014,482000
PR19659,3,NY,ELTINGVILLE,1048 ARTHUR KILL ROAD,10312,5655,20,02 TWO FAMILY DWELLINGS,2,0,2,5190,1780,1999,1,B9,14-06-2014,450000
PR19660,3,NY,ELTINGVILLE,13 OGDEN STREET,10312,5324,187,01  ONE FAMILY HOMES,1,0,1,4000,1056,1965,1,A2,10-05-2013,385000
PR19661,3,NY,ELTINGVILLE,52 KINGHORN STREET,10312,5375,3,01  ONE FAMILY HOMES,1,0,1,4500,1196,1955,1,A2,26-06-2013,445000
PR19662,3,NY,ELTINGVILLE,21 RATHBUN AVENUE,10312,5708,37,01 ONE FAMILY DWELLINGS,1,0,1,4000,2278,1966,1,A2,22-08-2014,670000
PR19663,3,NY,ELTINGVILLE,41 MARNE AVENUE,10312,5642,58,01 ONE FAMILY DWELLINGS,1,0,1,2500,1912,1985,1,A5,18-10-2014,695000
PR19664,3,NY,ELTINGVILLE,21 CHERYL AVENUE,10312,5682,24,02  TWO FAMILY HOMES,2,0,2,3000,2088,1974,1,B2,17-07-2013,489000
PR19665,3,NY,ELTINGVILLE,60 CROWN AVENUE,10312,5692,25,02  TWO FAMILY HOMES,2,0,2,4000,2618,1976,1,B1,27-02-2013,545000
PR19666,3,NY,ELTINGVILLE,1595 ARDEN AVENUE,10312,5381,53,01  ONE FAMILY HOMES,1,0,1,7440,4999,2001,1,A1,23-04-2013,900000
PR19667,3,NY,ELTINGVILLE,136 LAREDO AVENUE,10312,5632,50,02 TWO FAMILY DWELLINGS,2,0,2,4120,2220,1966,1,B2,09-07-2014,600000
PR19668,3,NY,ELTINGVILLE,33 IBSEN AVENUE,10312,5678,47,01 ONE FAMILY DWELLINGS,1,0,1,3100,1584,1976,1,A5,21-12-2014,325000
PR19669,3,NY,ELTINGVILLE,164 FIGUREA AVENUE,10312,5636,77,01  ONE FAMILY HOMES,1,0,1,4100,1496,1977,1,A2,11-09-2012,535000
PR19670,3,NY,ELTINGVILLE,174 FIGUREA AVENUE,10312,5636,70,01 ONE FAMILY DWELLINGS,1,0,1,1955,1585,1984,1,A5,31-05-2014,309305
PR19671,3,NY,ELTINGVILLE,41 BAMBERGER LANE,10312,5592,60,01 ONE FAMILY DWELLINGS,1,0,1,4704,1750,1966,1,A2,16-11-2014,709900
PR19672,3,NY,ELTINGVILLE,1103 ARDEN AVENUE,10312,5616,20,01  ONE FAMILY HOMES,1,0,1,2750,1280,1960,1,A9,31-05-2013,365000
PR19673,3,NY,ELTINGVILLE,168 WOODS OF ARDEN ROAD,10312,5362,26,01  ONE FAMILY HOMES,1,0,1,4000,1196,1965,1,A2,21-06-2013,495000
PR19674,3,NY,ELTINGVILLE,848 CARLTON BOULEVARD,10312,5695,52,02  TWO FAMILY HOMES,2,0,2,4000,3180,2012,1,B2,12-06-2013,756843
PR19675,3,NY,ELTINGVILLE,27 DEBORAH LOOP,10312,5718,107,01  ONE FAMILY HOMES,1,0,1,1230,1200,1993,1,A5,09-01-2013,325000
PR19676,3,NY,ELTINGVILLE,31 CHERYL AVENUE,10312,5682,28,02 TWO FAMILY DWELLINGS,2,0,2,3800,2088,1970,1,B9,10-07-2014,532000
PR19677,3,NY,ELTINGVILLE,428 POMPEY AVENUE,10312,5619,107,01 ONE FAMILY DWELLINGS,1,0,1,2548,1360,1966,1,A5,29-11-2014,559000
PR19678,3,NY,ELTINGVILLE,"36A VILLAGE LANE, 8B",10312,5590,1016,04 TAX CLASS 1 CONDOS,1,0,1,117925,1356,1981,1,R3,17-12-2014,484000
PR19679,3,NY,ELTINGVILLE,10 ANDREA COURT,10312,5613,75,01 ONE FAMILY DWELLINGS,1,0,1,580,1001,1984,1,A5,03-05-2014,360000
PR19680,3,NY,ELTINGVILLE,148 SEIDMAN AVENUE,10312,5363,20,01  ONE FAMILY HOMES,1,0,1,4000,1150,1965,1,A2,04-10-2012,420000
PR19681,3,NY,ELTINGVILLE,43 WOLCOTT AVENUE,10312,5659,25,01 ONE FAMILY DWELLINGS,1,0,1,3000,1940,1991,1,A5,03-04-2014,500000
PR19682,3,NY,ELTINGVILLE,622 DRUMGOOLE ROAD WEST,10312,5679,63,01 ONE FAMILY DWELLINGS,1,0,1,4000,1969,1971,1,A1,26-04-2014,620000
PR19683,3,NY,ELTINGVILLE,296 MOSELY AVENUE,10312,5593,36,01 ONE FAMILY DWELLINGS,1,0,1,4972,912,1966,1,A2,26-07-2014,520000
PR19684,3,NY,ELTINGVILLE,25 DIERAUF STREET,10312,5686,61,01 ONE FAMILY DWELLINGS,1,0,1,4500,1694,1971,1,A1,24-08-2014,625000
PR19685,3,NY,ELTINGVILLE,44 RANKIN STREET,10312,5335,33,01  ONE FAMILY HOMES,1,0,1,3500,2546,2005,1,A1,30-08-2012,760000
PR19686,3,NY,ELTINGVILLE,12 WATKINS AVENUE,10312,5651,65,01 ONE FAMILY DWELLINGS,1,0,1,6000,1632,1972,1,A1,25-05-2014,457821
PR19687,3,NY,ELTINGVILLE,196 HALES AVENUE,10312,5376,18,01 ONE FAMILY DWELLINGS,1,0,1,5850,1000,1951,1,A2,26-06-2014,383000
PR19688,3,NY,ELTINGVILLE,62 READING AVENUE,10312,5643,143,01  ONE FAMILY HOMES,1,0,1,2000,1576,1992,1,A5,04-01-2013,420000
PR19689,3,NY,ELTINGVILLE,62 LORING AVENUE,10312,5675,83,01 ONE FAMILY DWELLINGS,1,0,1,2300,1472,1971,1,A5,05-06-2014,550000
PR19690,3,NY,ELTINGVILLE,99 LORING AVENUE,10312,5671,60,01  ONE FAMILY HOMES,1,0,1,2800,1600,1978,1,A1,07-03-2013,350000
PR19691,3,NY,ELTINGVILLE,4358 RICHMOND AVENUE,10312,5412,30,01 ONE FAMILY DWELLINGS,1,0,1,2375,1320,1990,1,A5,29-05-2014,500000
PR19692,3,NY,ELTINGVILLE,409 WOODS OF ARDEN ROAD,10312,5378,133,01  ONE FAMILY HOMES,1,0,1,4500,3900,2001,1,A1,14-09-2012,730000
PR19693,3,NY,ELTINGVILLE,"30A VILLAGE LANE, 5B",10312,5590,1010,04 TAX CLASS 1 CONDOS,1,0,1,117925,1356,1981,1,R3,23-01-2015,485000
PR19694,3,NY,ELTINGVILLE,541 WILSON AVENUE,10312,5628,52,01  ONE FAMILY HOMES,1,0,1,9040,748,1965,1,A2,17-12-2012,540000
PR19695,3,NY,ELTINGVILLE,129 CROSSFIELD AVENUE,10312,5651,91,01 ONE FAMILY DWELLINGS,1,0,1,2162,1440,1972,1,A5,20-06-2014,540000
PR19696,3,NY,ELTINGVILLE,261 GRANTWOOD AVENUE,10312,5668,48,01 ONE FAMILY DWELLINGS,1,0,1,3650,1632,1976,1,A5,19-02-2015,499000
PR19697,3,NY,ELTINGVILLE,20 RAY STREET,10312,5616,62,01 ONE FAMILY DWELLINGS,1,0,1,2500,1280,1956,1,A5,15-01-2015,450000
PR19698,3,NY,ELTINGVILLE,81 LUDLOW STREET,10312,5665,4,01 ONE FAMILY DWELLINGS,1,0,1,2700,1512,1976,1,A9,28-11-2014,560000
PR19699,3,NY,ELTINGVILLE,95 MACON AVENUE,10312,5612,198,01 ONE FAMILY DWELLINGS,1,0,1,10000,3200,1981,1,A1,02-05-2014,870316
PR19700,3,NY,ELTINGVILLE,347 SYCAMORE STREET,10312,5325,36,01 ONE FAMILY DWELLINGS,1,0,1,4785,1975,1961,1,A2,02-04-2014,675000
PR19701,3,NY,ELTINGVILLE,4675 AMBOY ROAD,10312,5592,1,01  ONE FAMILY HOMES,1,0,1,9873,1750,1970,1,A2,11-01-2013,248805
PR19702,3,NY,ELTINGVILLE,155 HEFFERNAN STREET,10312,5687,36,01 ONE FAMILY DWELLINGS,1,0,1,4462,2220,1977,1,A1,25-07-2014,630000
PR19703,3,NY,ELTINGVILLE,38 WOEHRLE AVENUE,10312,5674,45,01 ONE FAMILY DWELLINGS,1,0,1,2625,1480,1971,1,A5,03-12-2014,560000
PR19704,3,NY,ELTINGVILLE,199 CROSSFIELD AVENUE,10312,5645,20,01  ONE FAMILY HOMES,1,0,1,1900,1140,1978,1,A9,27-09-2012,425000
PR19705,3,NY,ELTINGVILLE,16 KINGHORN STREET,10312,5375,24,01 ONE FAMILY DWELLINGS,1,0,1,4000,1196,1951,1,A2,20-06-2014,650000
PR19706,3,NY,ELTINGVILLE,38 WOLCOTT AVENUE,10312,5658,191,02 TWO FAMILY DWELLINGS,2,0,2,6000,1200,1993,1,B2,08-05-2014,820000
PR19707,3,NY,ELTINGVILLE,76 MOFFETT STREET,10312,5619,57,01  ONE FAMILY HOMES,1,0,1,2964,1440,1970,1,A9,28-01-2013,360000
PR19708,3,NY,ELTINGVILLE,"44B VILLAGE LANE, N/A",10312,5590,1022,04 TAX CLASS 1 CONDOS,1,0,1,117925,1356,1981,1,R3,29-11-2014,436000
PR19709,3,NY,ELTINGVILLE,36 VILLAGE LANE,10312,5590,1015,04 TAX CLASS 1 CONDOS,1,0,1,117925,1011,1981,1,R3,15-10-2014,420000
PR19710,3,NY,ELTINGVILLE,193 CROSSFIELD AVENUE,10312,5645,22,01 ONE FAMILY DWELLINGS,1,0,1,2958,1140,1974,1,A9,29-08-2014,420000
PR19711,3,NY,ELTINGVILLE,47 PERKIOMEN AVENUE,10312,5611,26,01 ONE FAMILY DWELLINGS,1,0,1,4000,2248,1961,1,A1,29-08-2014,738000
